user_id,task_id,answer_type,choice,created_time
Participant-80,test-200,trust_execution,Yes,2024-08-22 20:35:38.456
Participant-153,test-149,trust_planning,Yes,2024-08-22 20:36:28.876
Participant-153,test-149,confidence_planning,somewhat unconfident,2024-08-22 20:36:28.885
Participant-153,test-149,trust_execution,No,2024-08-22 20:37:32.675
Participant-80,test-497,trust_planning,Yes,2024-08-22 20:38:18.478
Participant-80,test-497,confidence_planning,somewhat confident,2024-08-22 20:38:18.486
Participant-80,test-497,confidence_execution,confident,2024-08-22 20:38:42.047
Participant-116,test-859,risk,2,2024-08-22 20:42:04.814
Participant-116,test-859,confidence_execution,confident,2024-08-22 20:45:12.118
Participant-41,onbarding-example,confidence_execution,confident,2024-08-22 20:47:21.744
Participant-41,qualification_2,attention,3,2024-08-22 20:48:29.850
Participant-116,test-497,risk,2,2024-08-22 20:49:19.315
Participant-116,test-497,trust_execution,Yes,2024-08-22 20:50:36.888
Participant-156,test-675,trust_planning,Yes,2024-08-22 22:07:25.683
Participant-41,test-388,risk,2,2024-08-22 20:50:38.455
Participant-41,test-388,confidence_execution,somewhat confident,2024-08-22 20:51:13.158
Participant-116,test-200,risk,1,2024-08-22 20:52:01.768
Participant-116,test-200,confidence_execution,confident,2024-08-22 20:53:17.372
Participant-41,test-149,trust_planning,No,2024-08-22 20:53:58.339
Participant-41,test-149,confidence_planning,somewhat unconfident,2024-08-22 20:53:58.348
Participant-41,test-149,confidence_execution,somewhat unconfident,2024-08-22 20:54:36.161
Participant-116,test-675,risk,2,2024-08-22 20:55:34.960
Participant-156,test-675,confidence_planning,somewhat confident,2024-08-22 22:07:25.692
Participant-156,test-675,trust_execution,Yes,2024-08-22 22:08:45.375
Participant-9,test-497,trust_planning,Yes,2024-08-22 22:08:58.052
Participant-9,test-497,confidence_planning,neutral,2024-08-22 22:08:58.061
Participant-9,test-497,confidence_execution,neutral,2024-08-22 22:09:30.017
Participant-156,test-859,trust_planning,Yes,2024-08-22 22:11:15.735
Participant-156,test-859,confidence_planning,somewhat confident,2024-08-22 22:11:15.743
Participant-9,test-388,trust_planning,Yes,2024-08-22 22:11:22.612
Participant-9,test-388,confidence_planning,neutral,2024-08-22 22:11:22.632
Participant-9,test-388,confidence_execution,neutral,2024-08-22 22:11:52.424
Participant-9,test-859,trust_planning,Yes,2024-08-22 22:14:32.555
Participant-9,test-859,confidence_planning,somewhat confident,2024-08-22 22:14:32.564
Participant-9,test-859,confidence_execution,somewhat confident,2024-08-22 22:15:16.306
Participant-9,test-149,risk,2,2024-08-22 22:17:25.825
Participant-9,test-149,trust_execution,No,2024-08-22 22:17:44.441
Participant-156,test-388,risk,1,2024-08-22 22:21:49.655
Participant-156,test-388,trust_execution,Yes,2024-08-22 22:23:26.205
Participant-156,test-497,trust_planning,Yes,2024-08-22 22:25:51.438
Participant-156,test-497,confidence_planning,somewhat confident,2024-08-22 22:25:51.449
Participant-156,test-497,confidence_execution,confident,2024-08-22 22:26:51.726
Participant-156,test-149,trust_planning,Yes,2024-08-22 22:28:22.767
Participant-156,test-149,confidence_planning,somewhat confident,2024-08-22 22:28:22.787
Participant-9,test-675,risk,2,2024-08-22 22:28:27.167
Participant-156,test-149,trust_execution,No,2024-08-22 22:29:21.711
Participant-9,test-675,trust_execution,Yes,2024-08-22 22:30:36.854
Participant-9,test-200,trust_planning,Yes,2024-08-22 22:33:14.354
Participant-9,test-200,confidence_planning,somewhat confident,2024-08-22 22:33:14.363
Participant-9,test-200,confidence_execution,neutral,2024-08-22 22:33:35.996
Participant-9,TiA_attention,attention,1,2024-08-22 22:36:25.467
Participant-211,onbarding-example,trust_execution,Yes,2024-08-23 13:45:18.221
Participant-41,test-388,trust_planning,Yes,2024-08-22 20:50:38.449
Participant-41,test-388,confidence_planning,somewhat confident,2024-08-22 20:50:38.459
Participant-41,test-388,trust_execution,Yes,2024-08-22 20:51:13.153
Participant-116,test-200,trust_planning,Yes,2024-08-22 20:52:01.763
Participant-116,test-200,confidence_planning,confident,2024-08-22 20:52:01.772
Participant-116,test-200,trust_execution,Yes,2024-08-22 20:53:17.368
Participant-41,test-149,risk,4,2024-08-22 20:53:58.344
Participant-41,test-149,trust_execution,No,2024-08-22 20:54:36.157
Participant-116,test-675,trust_planning,Yes,2024-08-22 20:55:34.955
Participant-116,test-675,confidence_planning,somewhat confident,2024-08-22 20:55:34.965
Participant-156,test-859,confidence_execution,unconfident,2024-08-22 22:20:35.895
Participant-156,test-388,trust_planning,Yes,2024-08-22 22:21:49.650
Participant-156,test-388,confidence_planning,somewhat confident,2024-08-22 22:21:49.660
Participant-156,test-388,confidence_execution,somewhat confident,2024-08-22 22:23:26.209
Participant-156,test-497,risk,2,2024-08-22 22:25:51.444
Participant-156,test-497,trust_execution,Yes,2024-08-22 22:26:51.721
Participant-156,test-149,risk,5,2024-08-22 22:28:22.777
Participant-9,test-675,trust_planning,Yes,2024-08-22 22:28:27.163
Participant-9,test-675,confidence_planning,somewhat unconfident,2024-08-22 22:28:27.171
Participant-156,test-149,confidence_execution,somewhat unconfident,2024-08-22 22:29:21.725
Participant-9,test-675,confidence_execution,somewhat confident,2024-08-22 22:30:36.858
Participant-156,TiA_attention,attention,1,2024-08-22 22:31:20.400
Participant-9,test-200,risk,4,2024-08-22 22:33:14.359
Participant-9,test-200,trust_execution,Yes,2024-08-22 22:33:35.992
Participant-55,onbarding-example,trust_execution,Yes,2024-08-22 22:42:36.657
Participant-55,onbarding-example,confidence_execution,somewhat confident,2024-08-22 22:42:36.661
Participant-55,qualification_2,attention,3,2024-08-22 22:43:21.063
Participant-55,test-859,trust_planning,Yes,2024-08-22 22:45:50.528
Participant-55,test-859,risk,1,2024-08-22 22:45:50.539
Participant-55,test-859,confidence_planning,confident,2024-08-22 22:45:50.545
Participant-211,onbarding-example,confidence_execution,neutral,2024-08-23 13:45:18.226
Participant-2,test-200,confidence_planning,unconfident,2024-08-23 13:46:46.262
Participant-55,test-859,trust_execution,Yes,2024-08-22 22:50:04.218
Participant-183,onbarding-example,confidence_execution,neutral,2024-08-22 22:51:09.154
Participant-55,test-149,risk,1,2024-08-22 22:51:09.879
Participant-183,qualification_2,attention,3,2024-08-22 22:52:18.527
Participant-55,test-149,trust_execution,Yes,2024-08-22 22:52:26.238
Participant-37,onbarding-example,trust_execution,Yes,2024-08-22 22:53:54.948
Participant-55,test-497,trust_planning,Yes,2024-08-22 22:54:13.667
Participant-55,test-497,confidence_planning,somewhat confident,2024-08-22 22:54:13.676
Participant-183,test-149,trust_planning,Yes,2024-08-22 22:54:42.485
Participant-183,test-149,confidence_planning,neutral,2024-08-22 22:54:42.494
Participant-55,test-497,confidence_execution,confident,2024-08-22 22:56:07.654
Participant-55,test-675,trust_planning,Yes,2024-08-22 22:57:06.726
Participant-55,test-675,confidence_planning,somewhat confident,2024-08-22 22:57:06.736
Participant-183,test-149,trust_execution,Yes,2024-08-22 22:57:15.730
Participant-55,test-675,confidence_execution,somewhat confident,2024-08-22 22:59:05.974
Participant-183,test-388,risk,2,2024-08-22 22:59:11.216
Participant-55,test-388,trust_planning,Yes,2024-08-22 22:59:46.887
Participant-55,test-388,confidence_planning,confident,2024-08-22 22:59:46.896
Participant-183,test-388,confidence_execution,confident,2024-08-22 23:00:40.536
Participant-55,test-388,trust_execution,Yes,2024-08-22 23:01:01.908
Participant-55,test-200,trust_planning,Yes,2024-08-22 23:02:42.738
Participant-55,test-200,confidence_planning,somewhat confident,2024-08-22 23:02:42.747
Participant-183,test-497,risk,3,2024-08-22 23:03:17.656
Participant-37,test-200,risk,1,2024-08-22 23:04:02.914
Participant-55,test-200,trust_execution,Yes,2024-08-22 23:04:04.330
Participant-183,test-497,trust_execution,Yes,2024-08-22 23:04:39.638
Participant-55,TiA_attention,attention,1,2024-08-22 23:05:53.674
Participant-183,test-675,trust_planning,Yes,2024-08-22 23:06:18.993
Participant-183,test-675,confidence_planning,neutral,2024-08-22 23:06:19.002
Participant-183,test-675,trust_execution,Yes,2024-08-22 23:08:19.696
Participant-183,test-200,risk,3,2024-08-22 23:10:04.160
Participant-183,test-200,trust_execution,Yes,2024-08-22 23:11:46.727
Participant-183,test-859,risk,3,2024-08-22 23:14:14.175
Participant-183,test-859,confidence_execution,somewhat confident,2024-08-22 23:15:48.448
Participant-155,onbarding-example,trust_execution,Yes,2024-08-22 23:16:58.800
Participant-183,TiA_attention,attention,1,2024-08-22 23:18:26.819
Participant-37,test-200,trust_execution,Yes,2024-08-22 23:19:19.446
Participant-155,test-497,trust_planning,Yes,2024-08-22 23:19:28.521
Participant-155,test-497,confidence_planning,confident,2024-08-22 23:19:28.531
Participant-155,test-497,trust_execution,Yes,2024-08-22 23:21:08.283
Participant-155,test-675,trust_planning,Yes,2024-08-22 23:22:15.431
Participant-155,test-675,confidence_planning,confident,2024-08-22 23:22:15.441
Participant-155,test-675,confidence_execution,confident,2024-08-22 23:22:43.647
Participant-155,test-200,risk,2,2024-08-22 23:23:42.212
Participant-55,test-859,confidence_execution,somewhat confident,2024-08-22 22:50:04.222
Participant-183,onbarding-example,trust_execution,No,2024-08-22 22:51:09.149
Participant-55,test-149,trust_planning,Yes,2024-08-22 22:51:09.875
Participant-55,test-149,confidence_planning,somewhat confident,2024-08-22 22:51:09.883
Participant-55,test-149,confidence_execution,somewhat confident,2024-08-22 22:52:26.242
Participant-37,onbarding-example,confidence_execution,somewhat confident,2024-08-22 22:53:54.953
Participant-55,test-497,risk,2,2024-08-22 22:54:13.672
Participant-183,test-149,risk,1,2024-08-22 22:54:42.490
Participant-37,qualification_2,attention,3,2024-08-22 22:54:52.425
Participant-55,test-497,trust_execution,Yes,2024-08-22 22:56:07.648
Participant-55,test-675,risk,4,2024-08-22 22:57:06.731
Participant-183,test-149,confidence_execution,confident,2024-08-22 22:57:15.734
Participant-55,test-675,trust_execution,Yes,2024-08-22 22:59:05.970
Participant-183,test-388,trust_planning,Yes,2024-08-22 22:59:11.207
Participant-183,test-388,confidence_planning,somewhat confident,2024-08-22 22:59:11.222
Participant-55,test-388,risk,1,2024-08-22 22:59:46.892
Participant-183,test-388,trust_execution,Yes,2024-08-22 23:00:40.531
Participant-55,test-388,confidence_execution,confident,2024-08-22 23:01:01.913
Participant-55,test-200,risk,3,2024-08-22 23:02:42.742
Participant-183,test-497,trust_planning,Yes,2024-08-22 23:03:17.651
Participant-183,test-497,confidence_planning,neutral,2024-08-22 23:03:17.660
Participant-37,test-200,trust_planning,Yes,2024-08-22 23:04:02.909
Participant-37,test-200,confidence_planning,somewhat confident,2024-08-22 23:04:02.918
Participant-55,test-200,confidence_execution,somewhat confident,2024-08-22 23:04:04.335
Participant-183,test-497,confidence_execution,confident,2024-08-22 23:04:39.643
Participant-183,test-675,risk,3,2024-08-22 23:06:18.998
Participant-183,test-675,confidence_execution,neutral,2024-08-22 23:08:19.701
Participant-183,test-200,trust_planning,Yes,2024-08-22 23:10:04.155
Participant-183,test-200,confidence_planning,somewhat confident,2024-08-22 23:10:04.164
Participant-183,test-200,confidence_execution,somewhat confident,2024-08-22 23:11:46.732
Participant-183,test-859,trust_planning,Yes,2024-08-22 23:14:14.166
Participant-183,test-859,confidence_planning,neutral,2024-08-22 23:14:14.181
Participant-183,test-859,trust_execution,Yes,2024-08-22 23:15:48.443
Participant-155,onbarding-example,confidence_execution,somewhat confident,2024-08-22 23:16:58.805
Participant-155,qualification_2,attention,3,2024-08-22 23:18:12.800
Participant-37,test-200,confidence_execution,somewhat confident,2024-08-22 23:19:19.450
Participant-155,test-497,risk,1,2024-08-22 23:19:28.526
Participant-155,test-497,confidence_execution,confident,2024-08-22 23:21:08.302
Participant-155,test-675,risk,2,2024-08-22 23:22:15.436
Participant-155,test-675,trust_execution,Yes,2024-08-22 23:22:43.642
Participant-155,test-200,trust_planning,Yes,2024-08-22 23:23:42.207
Participant-155,test-200,confidence_planning,somewhat confident,2024-08-22 23:23:42.216
Participant-155,test-200,trust_execution,Yes,2024-08-22 23:24:41.465
Participant-155,test-388,risk,2,2024-08-22 23:25:47.143
Participant-155,test-388,confidence_execution,somewhat unconfident,2024-08-22 23:26:49.069
Participant-155,test-859,trust_planning,Yes,2024-08-22 23:27:50.054
Participant-155,test-859,confidence_planning,confident,2024-08-22 23:27:50.070
Participant-155,test-859,trust_execution,No,2024-08-22 23:28:46.957
Participant-155,test-200,confidence_execution,confident,2024-08-22 23:24:41.469
Participant-155,test-388,trust_planning,Yes,2024-08-22 23:25:47.137
Participant-155,test-388,confidence_planning,confident,2024-08-22 23:25:47.147
Participant-155,test-388,trust_execution,Yes,2024-08-22 23:26:49.063
Participant-155,test-859,risk,1,2024-08-22 23:27:50.059
Participant-155,test-859,confidence_execution,somewhat unconfident,2024-08-22 23:28:46.961
Participant-37,test-149,trust_planning,Yes,2024-08-22 23:28:49.387
Participant-37,test-149,confidence_planning,confident,2024-08-22 23:28:49.398
Participant-37,test-149,trust_execution,Yes,2024-08-22 23:29:45.393
Participant-155,test-149,risk,3,2024-08-22 23:29:53.634
Participant-155,test-149,trust_execution,No,2024-08-22 23:30:38.744
Participant-37,test-859,risk,1,2024-08-22 23:32:13.345
Participant-216,onbarding-example,confidence_execution,somewhat unconfident,2024-08-22 23:32:23.140
Participant-216,test-497,trust_planning,Yes,2024-08-22 23:36:51.528
Participant-216,test-497,confidence_planning,neutral,2024-08-22 23:36:51.537
Participant-37,test-859,trust_execution,Yes,2024-08-22 23:37:15.821
Participant-216,test-497,trust_execution,Yes,2024-08-22 23:38:31.050
Participant-4,onbarding-example,trust_execution,Yes,2024-08-22 23:39:48.524
Participant-37,test-497,trust_planning,Yes,2024-08-22 23:40:00.634
Participant-37,test-497,confidence_planning,somewhat confident,2024-08-22 23:40:00.688
Participant-37,test-497,confidence_execution,confident,2024-08-22 23:41:18.155
Participant-4,qualification_2,attention,3,2024-08-22 23:41:41.121
Participant-216,test-859,risk,2,2024-08-22 23:42:38.313
Participant-216,test-859,trust_execution,No,2024-08-22 23:44:30.611
Participant-37,test-675,trust_planning,Yes,2024-08-22 23:44:50.398
Participant-37,test-675,confidence_planning,somewhat confident,2024-08-22 23:44:50.410
Participant-37,test-675,confidence_execution,confident,2024-08-22 23:46:18.419
Participant-37,test-388,risk,1,2024-08-22 23:47:34.959
Participant-216,test-675,trust_planning,Yes,2024-08-22 23:48:05.963
Participant-216,test-675,confidence_planning,somewhat confident,2024-08-22 23:48:05.971
Participant-4,test-675,trust_planning,Yes,2024-08-22 23:48:09.917
Participant-4,test-675,confidence_planning,neutral,2024-08-22 23:48:09.926
Participant-37,test-388,confidence_execution,confident,2024-08-22 23:49:23.981
Participant-216,test-675,confidence_execution,somewhat confident,2024-08-22 23:49:54.680
Participant-4,test-675,confidence_execution,somewhat confident,2024-08-22 23:50:55.459
Participant-216,test-149,trust_planning,Yes,2024-08-22 23:51:18.689
Participant-216,test-149,confidence_planning,neutral,2024-08-22 23:51:18.698
Participant-216,test-149,confidence_execution,confident,2024-08-22 23:51:45.197
Participant-216,test-388,trust_planning,Yes,2024-08-22 23:52:33.321
Participant-216,test-388,confidence_planning,confident,2024-08-22 23:52:33.329
Participant-4,test-388,trust_planning,Yes,2024-08-22 23:52:53.390
Participant-4,test-388,confidence_planning,somewhat confident,2024-08-22 23:52:53.404
Participant-216,test-388,confidence_execution,confident,2024-08-22 23:53:24.272
Participant-216,test-200,trust_planning,Yes,2024-08-22 23:54:34.452
Participant-216,test-200,confidence_planning,somewhat confident,2024-08-22 23:54:34.460
